id,district_id,region_id,district_name(en),region_name(en),gender_category,age_category,population_count
1,,,,,0,1,6407128
2,,,,,0,2,1759412
3,,,,,0,3,2974915
4,,,,,0,4,2633218
5,,,,,0,5,2004499
6,,,,,0,6,2859523
7,,,,,1,1,6884143
8,,,,,1,2,1854046
9,,,,,1,3,3094417
10,,,,,1,4,2649217
11,,,,,1,5,1947078
12,,,,,1,6,2475571
13,,,,,0,1,335059
14,,,,,0,2,105408
15,,,,,0,3,160668
16,,,,,0,4,150878
17,,,,,0,5,112512
18,,,,,0,6,145378
19,,,,,1,1,354760
20,,,,,1,2,110407
21,,,,,1,3,165669
22,,,,,1,4,154023
23,,,,,1,5,109864
24,,,,,1,6,125092
25,7,1,Nukus District,Amudaryo,0,1,52130
26,7,1,Nukus District,Amudaryo,0,2,17008
27,7,1,Nukus District,Amudaryo,0,3,28905
28,7,1,Nukus District,Amudaryo,0,4,27416
29,7,1,Nukus District,Amudaryo,0,5,20877
30,7,1,Nukus District,Amudaryo,0,6,27909
31,7,1,Nukus District,Amudaryo,1,1,55411
32,7,1,Nukus District,Amudaryo,1,2,17336
33,7,1,Nukus District,Amudaryo,1,3,28290
34,7,1,Nukus District,Amudaryo,1,4,27860
35,7,1,Nukus District,Amudaryo,1,5,19510
36,7,1,Nukus District,Amudaryo,1,6,22038
37,1,1,Amudaryo District,Amudaryo,0,1,37800
38,1,1,Amudaryo District,Amudaryo,0,2,11652
39,1,1,Amudaryo District,Amudaryo,0,3,15209
40,1,1,Amudaryo District,Amudaryo,0,4,15042
41,1,1,Amudaryo District,Amudaryo,0,5,11258
42,1,1,Amudaryo District,Amudaryo,0,6,15254
43,1,1,Amudaryo District,Amudaryo,1,1,39235
44,1,1,Amudaryo District,Amudaryo,1,2,12564
45,1,1,Amudaryo District,Amudaryo,1,3,17408
46,1,1,Amudaryo District,Amudaryo,1,4,15795
47,1,1,Amudaryo District,Amudaryo,1,5,11169
48,1,1,Amudaryo District,Amudaryo,1,6,13270
49,2,1,Beruniy District,Amudaryo,0,1,36970
50,2,1,Beruniy District,Amudaryo,0,2,10306
51,2,1,Beruniy District,Amudaryo,0,3,16815
52,2,1,Beruniy District,Amudaryo,0,4,14937
53,2,1,Beruniy District,Amudaryo,0,5,11276
54,2,1,Beruniy District,Amudaryo,0,6,13531
55,2,1,Beruniy District,Amudaryo,1,1,38999
56,2,1,Beruniy District,Amudaryo,1,2,10182
57,2,1,Beruniy District,Amudaryo,1,3,17449
58,2,1,Beruniy District,Amudaryo,1,4,15714
59,2,1,Beruniy District,Amudaryo,1,5,11046
60,2,1,Beruniy District,Amudaryo,1,6,11800
61,16,1,Bo'zatov District,Amudaryo,0,1,3499
62,16,1,Bo'zatov District,Amudaryo,0,2,1167
63,16,1,Bo'zatov District,Amudaryo,0,3,1895
64,16,1,Bo'zatov District,Amudaryo,0,4,1556
65,16,1,Bo'zatov District,Amudaryo,0,5,1132
66,16,1,Bo'zatov District,Amudaryo,0,6,1517
67,16,1,Bo'zatov District,Amudaryo,1,1,3809
68,16,1,Bo'zatov District,Amudaryo,1,2,1232
69,16,1,Bo'zatov District,Amudaryo,1,3,1880
70,16,1,Bo'zatov District,Amudaryo,1,4,1631
71,16,1,Bo'zatov District,Amudaryo,1,5,1114
72,16,1,Bo'zatov District,Amudaryo,1,6,1415
73,10,1,Qorao'zak District,Amudaryo,0,1,8743
74,10,1,Qorao'zak District,Amudaryo,0,2,2886
75,10,1,Qorao'zak District,Amudaryo,0,3,4286
76,10,1,Qorao'zak District,Amudaryo,0,4,3802
77,10,1,Qorao'zak District,Amudaryo,0,5,2939
78,10,1,Qorao'zak District,Amudaryo,0,6,4082
79,10,1,Qorao'zak District,Amudaryo,1,1,9415
80,10,1,Qorao'zak District,Amudaryo,1,2,3272
81,10,1,Qorao'zak District,Amudaryo,1,3,4462
82,10,1,Qorao'zak District,Amudaryo,1,4,3850
83,10,1,Qorao'zak District,Amudaryo,1,5,2993
84,10,1,Qorao'zak District,Amudaryo,1,6,3975
85,5,1,Kegeyli District,Amudaryo,0,1,12264
86,5,1,Kegeyli District,Amudaryo,0,2,3772
87,5,1,Kegeyli District,Amudaryo,0,3,5945
88,5,1,Kegeyli District,Amudaryo,0,4,5328
89,5,1,Kegeyli District,Amudaryo,0,5,3829
90,5,1,Kegeyli District,Amudaryo,0,6,5579
91,5,1,Kegeyli District,Amudaryo,1,1,13416
92,5,1,Kegeyli District,Amudaryo,1,2,4057
93,5,1,Kegeyli District,Amudaryo,1,3,6453
94,5,1,Kegeyli District,Amudaryo,1,4,5589
95,5,1,Kegeyli District,Amudaryo,1,5,3746
96,5,1,Kegeyli District,Amudaryo,1,6,5385
97,9,1,Qo'ng'irot District,Amudaryo,0,1,22061
98,9,1,Qo'ng'irot District,Amudaryo,0,2,7203
99,9,1,Qo'ng'irot District,Amudaryo,0,3,10425
100,9,1,Qo'ng'irot District,Amudaryo,0,4,9754
101,9,1,Qo'ng'irot District,Amudaryo,0,5,7328
102,9,1,Qo'ng'irot District,Amudaryo,0,6,10040
103,9,1,Qo'ng'irot District,Amudaryo,1,1,24064
104,9,1,Qo'ng'irot District,Amudaryo,1,2,7891
105,9,1,Qo'ng'irot District,Amudaryo,1,3,10954
106,9,1,Qo'ng'irot District,Amudaryo,1,4,11026
107,9,1,Qo'ng'irot District,Amudaryo,1,5,7427
108,9,1,Qo'ng'irot District,Amudaryo,1,6,9063
109,8,1,Qanliko'l District,Amudaryo,0,1,8734
110,8,1,Qanliko'l District,Amudaryo,0,2,2940
111,8,1,Qanliko'l District,Amudaryo,0,3,4171
112,8,1,Qanliko'l District,Amudaryo,0,4,3753
113,8,1,Qanliko'l District,Amudaryo,0,5,3163
114,8,1,Qanliko'l District,Amudaryo,0,6,4057
115,8,1,Qanliko'l District,Amudaryo,1,1,9305
116,8,1,Qanliko'l District,Amudaryo,1,2,3108
117,8,1,Qanliko'l District,Amudaryo,1,3,4969
118,8,1,Qanliko'l District,Amudaryo,1,4,3826
119,8,1,Qanliko'l District,Amudaryo,1,5,2994
120,8,1,Qanliko'l District,Amudaryo,1,6,3328
121,6,1,Mo'ynoq District,Amudaryo,0,1,5295
122,6,1,Mo'ynoq District,Amudaryo,0,2,1892
123,6,1,Mo'ynoq District,Amudaryo,0,3,2567
124,6,1,Mo'ynoq District,Amudaryo,0,4,2403
125,6,1,Mo'ynoq District,Amudaryo,0,5,1823
126,6,1,Mo'ynoq District,Amudaryo,0,6,2704
127,6,1,Mo'ynoq District,Amudaryo,1,1,5680
128,6,1,Mo'ynoq District,Amudaryo,1,2,1939
129,6,1,Mo'ynoq District,Amudaryo,1,3,3066
130,6,1,Mo'ynoq District,Amudaryo,1,4,2390
131,6,1,Mo'ynoq District,Amudaryo,1,5,1746
132,6,1,Mo'ynoq District,Amudaryo,1,6,2381
133,7,1,Nukus District,Amudaryo,0,1,9581
134,7,1,Nukus District,Amudaryo,0,2,2540
135,7,1,Nukus District,Amudaryo,0,3,4293
136,7,1,Nukus District,Amudaryo,0,4,4091
137,7,1,Nukus District,Amudaryo,0,5,2800
138,7,1,Nukus District,Amudaryo,0,6,3752
139,7,1,Nukus District,Amudaryo,1,1,10356
140,7,1,Nukus District,Amudaryo,1,2,2780
141,7,1,Nukus District,Amudaryo,1,3,4459
142,7,1,Nukus District,Amudaryo,1,4,4257
143,7,1,Nukus District,Amudaryo,1,5,2843
144,7,1,Nukus District,Amudaryo,1,6,3205
145,15,1,Taxiatosh District,Amudaryo,0,1,12314
146,15,1,Taxiatosh District,Amudaryo,0,2,4098
147,15,1,Taxiatosh District,Amudaryo,0,3,6354
148,15,1,Taxiatosh District,Amudaryo,0,4,6011
149,15,1,Taxiatosh District,Amudaryo,0,5,4448
150,15,1,Taxiatosh District,Amudaryo,0,6,5804
151,15,1,Taxiatosh District,Amudaryo,1,1,12935
152,15,1,Taxiatosh District,Amudaryo,1,2,4231
153,15,1,Taxiatosh District,Amudaryo,1,3,6324
154,15,1,Taxiatosh District,Amudaryo,1,4,5745
155,15,1,Taxiatosh District,Amudaryo,1,5,4175
156,15,1,Taxiatosh District,Amudaryo,1,6,4951
157,95,5,Paxtakor District,Arnasoy,0,1,6425
158,95,5,Paxtakor District,Arnasoy,0,2,2161
159,95,5,Paxtakor District,Arnasoy,0,3,2551
160,95,5,Paxtakor District,Arnasoy,0,4,2911
161,95,5,Paxtakor District,Arnasoy,0,5,2209
162,95,5,Paxtakor District,Arnasoy,0,6,2830
163,95,5,Paxtakor District,Arnasoy,1,1,7062
164,95,5,Paxtakor District,Arnasoy,1,2,2280
165,95,5,Paxtakor District,Arnasoy,1,3,3106
166,95,5,Paxtakor District,Arnasoy,1,4,2794
167,95,5,Paxtakor District,Arnasoy,1,5,2160
168,95,5,Paxtakor District,Arnasoy,1,6,2430
169,13,1,To'rtko'l District,Amudaryo,0,1,39120
170,13,1,To'rtko'l District,Amudaryo,0,2,12457
171,13,1,To'rtko'l District,Amudaryo,0,3,19765
172,13,1,To'rtko'l District,Amudaryo,0,4,17738
173,13,1,To'rtko'l District,Amudaryo,0,5,12948
174,13,1,To'rtko'l District,Amudaryo,0,6,15026
175,13,1,To'rtko'l District,Amudaryo,1,1,41255
176,13,1,To'rtko'l District,Amudaryo,1,2,12720
177,13,1,To'rtko'l District,Amudaryo,1,3,18388
178,13,1,To'rtko'l District,Amudaryo,1,4,17691
179,13,1,To'rtko'l District,Amudaryo,1,5,12535
180,13,1,To'rtko'l District,Amudaryo,1,6,12863
181,14,1,Xo'jayli District,Amudaryo,0,1,21025
182,14,1,Xo'jayli District,Amudaryo,0,2,6535
183,14,1,Xo'jayli District,Amudaryo,0,3,9907
184,14,1,Xo'jayli District,Amudaryo,0,4,10179
185,14,1,Xo'jayli District,Amudaryo,0,5,7488
186,14,1,Xo'jayli District,Amudaryo,0,6,9875
187,14,1,Xo'jayli District,Amudaryo,1,1,22100
188,14,1,Xo'jayli District,Amudaryo,1,2,7075
189,14,1,Xo'jayli District,Amudaryo,1,3,10207
190,14,1,Xo'jayli District,Amudaryo,1,4,9876
191,14,1,Xo'jayli District,Amudaryo,1,5,7125
192,14,1,Xo'jayli District,Amudaryo,1,6,8724
193,3,1,Chimboy District,Amudaryo,0,1,20202
194,3,1,Chimboy District,Amudaryo,0,2,6052
195,3,1,Chimboy District,Amudaryo,0,3,9059
196,3,1,Chimboy District,Amudaryo,0,4,8198
197,3,1,Chimboy District,Amudaryo,0,5,6024
198,3,1,Chimboy District,Amudaryo,0,6,7852
199,3,1,Chimboy District,Amudaryo,1,1,20751
200,3,1,Chimboy District,Amudaryo,1,2,6573
201,3,1,Chimboy District,Amudaryo,1,3,9675
202,3,1,Chimboy District,Amudaryo,1,4,8544
203,3,1,Chimboy District,Amudaryo,1,5,6654
204,3,1,Chimboy District,Amudaryo,1,6,6961
205,11,1,Shumanay District,Amudaryo,0,1,8214
206,11,1,Shumanay District,Amudaryo,0,2,3666
207,11,1,Shumanay District,Amudaryo,0,3,4879
208,11,1,Shumanay District,Amudaryo,0,4,4431
209,11,1,Shumanay District,Amudaryo,0,5,3572
210,11,1,Shumanay District,Amudaryo,0,6,4424
211,11,1,Shumanay District,Amudaryo,1,1,8811
212,11,1,Shumanay District,Amudaryo,1,2,3888
213,11,1,Shumanay District,Amudaryo,1,3,5047
214,11,1,Shumanay District,Amudaryo,1,4,4333
215,11,1,Shumanay District,Amudaryo,1,5,3520
216,11,1,Shumanay District,Amudaryo,1,6,3734
217,4,1,Ellikqala District,Amudaryo,0,1,30682
218,4,1,Ellikqala District,Amudaryo,0,2,9073
219,4,1,Ellikqala District,Amudaryo,0,3,13642
220,4,1,Ellikqala District,Amudaryo,0,4,13331
221,4,1,Ellikqala District,Amudaryo,0,5,9399
222,4,1,Ellikqala District,Amudaryo,0,6,11145
223,4,1,Ellikqala District,Amudaryo,1,1,32156
224,4,1,Ellikqala District,Amudaryo,1,2,9279
225,4,1,Ellikqala District,Amudaryo,1,3,13532
226,4,1,Ellikqala District,Amudaryo,1,4,13107
227,4,1,Ellikqala District,Amudaryo,1,5,9111
228,4,1,Ellikqala District,Amudaryo,1,6,9565
229,,,,,0,1,600986
230,,,,,0,2,151406
231,,,,,0,3,270811
232,,,,,0,4,232739
233,,,,,0,5,188286
234,,,,,0,6,263442
235,,,,,1,1,645971
236,,,,,1,2,162335
237,,,,,1,3,285609
238,,,,,1,4,238144
239,,,,,1,5,185234
240,,,,,1,6,236042
241,149,2,Andijan District,Andijan,0,1,82337
242,149,2,Andijan District,Andijan,0,2,21285
243,149,2,Andijan District,Andijan,0,3,40217
244,149,2,Andijan District,Andijan,0,4,33293
245,149,2,Andijan District,Andijan,0,5,27524
246,149,2,Andijan District,Andijan,0,6,39465
247,149,2,Andijan District,Andijan,1,1,89401
248,149,2,Andijan District,Andijan,1,2,21723
249,149,2,Andijan District,Andijan,1,3,42034
250,149,2,Andijan District,Andijan,1,4,32890
251,149,2,Andijan District,Andijan,1,5,26220
252,149,2,Andijan District,Andijan,1,6,36038
253,156,2,Xo'jaobod District,Andijan,0,1,6920
254,156,2,Xo'jaobod District,Andijan,0,2,2126
255,156,2,Xo'jaobod District,Andijan,0,3,3988
256,156,2,Xo'jaobod District,Andijan,0,4,3327
257,156,2,Xo'jaobod District,Andijan,0,5,2573
258,156,2,Xo'jaobod District,Andijan,0,6,4405
259,156,2,Xo'jaobod District,Andijan,1,1,7323
260,156,2,Xo'jaobod District,Andijan,1,2,2099
261,156,2,Xo'jaobod District,Andijan,1,3,4172
262,156,2,Xo'jaobod District,Andijan,1,4,3458
263,156,2,Xo'jaobod District,Andijan,1,5,2585
264,156,2,Xo'jaobod District,Andijan,1,6,3562
265,159,2,Oltinko'l District,Andijan,0,1,33927
266,159,2,Oltinko'l District,Andijan,0,2,8524
267,159,2,Oltinko'l District,Andijan,0,3,15735
268,159,2,Oltinko'l District,Andijan,0,4,13126
269,159,2,Oltinko'l District,Andijan,0,5,10346
270,159,2,Oltinko'l District,Andijan,0,6,14434
271,159,2,Oltinko'l District,Andijan,1,1,36921
272,159,2,Oltinko'l District,Andijan,1,2,9166
273,159,2,Oltinko'l District,Andijan,1,3,15826
274,159,2,Oltinko'l District,Andijan,1,4,13424
275,159,2,Oltinko'l District,Andijan,1,5,10302
276,159,2,Oltinko'l District,Andijan,1,6,12592
277,149,2,Andijan District,Andijan,0,1,51820
278,149,2,Andijan District,Andijan,0,2,11868
279,149,2,Andijan District,Andijan,0,3,24475
280,149,2,Andijan District,Andijan,0,4,19689
281,149,2,Andijan District,Andijan,0,5,15975
282,149,2,Andijan District,Andijan,0,6,22594
283,149,2,Andijan District,Andijan,1,1,55905
284,149,2,Andijan District,Andijan,1,2,12843
285,149,2,Andijan District,Andijan,1,3,23865
286,149,2,Andijan District,Andijan,1,4,19166
287,149,2,Andijan District,Andijan,1,5,14927
288,149,2,Andijan District,Andijan,1,6,19455
289,151,2,Baliqchi District,Andijan,0,1,38821
290,151,2,Baliqchi District,Andijan,0,2,9635
291,151,2,Baliqchi District,Andijan,0,3,15963
292,151,2,Baliqchi District,Andijan,0,4,15492
293,151,2,Baliqchi District,Andijan,0,5,12347
294,151,2,Baliqchi District,Andijan,0,6,15695
295,151,2,Baliqchi District,Andijan,1,1,41439
296,151,2,Baliqchi District,Andijan,1,2,10430
297,151,2,Baliqchi District,Andijan,1,3,17009
298,151,2,Baliqchi District,Andijan,1,4,16321
299,151,2,Baliqchi District,Andijan,1,5,12361
300,151,2,Baliqchi District,Andijan,1,6,14668
301,152,2,Bo'ston District,Andijan,0,1,13907
302,152,2,Bo'ston District,Andijan,0,2,3547
303,152,2,Bo'ston District,Andijan,0,3,6664
304,152,2,Bo'ston District,Andijan,0,4,5394
305,152,2,Bo'ston District,Andijan,0,5,4321
306,152,2,Bo'ston District,Andijan,0,6,5596
307,152,2,Bo'ston District,Andijan,1,1,14877
308,152,2,Bo'ston District,Andijan,1,2,3813
309,152,2,Bo'ston District,Andijan,1,3,6762
310,152,2,Bo'ston District,Andijan,1,4,5434
311,152,2,Bo'ston District,Andijan,1,5,4382
312,152,2,Bo'ston District,Andijan,1,6,4969
313,153,2,Buloqboshi District,Andijan,0,1,26222
314,153,2,Buloqboshi District,Andijan,0,2,6927
315,153,2,Buloqboshi District,Andijan,0,3,12029
316,153,2,Buloqboshi District,Andijan,0,4,10544
317,153,2,Buloqboshi District,Andijan,0,5,8252
318,153,2,Buloqboshi District,Andijan,0,6,12557
319,153,2,Buloqboshi District,Andijan,1,1,28092
320,153,2,Buloqboshi District,Andijan,1,2,7500
321,153,2,Buloqboshi District,Andijan,1,3,13097
322,153,2,Buloqboshi District,Andijan,1,4,10987
323,153,2,Buloqboshi District,Andijan,1,5,8238
324,153,2,Buloqboshi District,Andijan,1,6,11508
325,155,2,Jalaquduq District,Andijan,0,1,34475
326,155,2,Jalaquduq District,Andijan,0,2,8779
327,155,2,Jalaquduq District,Andijan,0,3,15217
328,155,2,Jalaquduq District,Andijan,0,4,13215
329,155,2,Jalaquduq District,Andijan,0,5,11137
330,155,2,Jalaquduq District,Andijan,0,6,16237
331,155,2,Jalaquduq District,Andijan,1,1,36581
332,155,2,Jalaquduq District,Andijan,1,2,9462
333,155,2,Jalaquduq District,Andijan,1,3,16828
334,155,2,Jalaquduq District,Andijan,1,4,14391
335,155,2,Jalaquduq District,Andijan,1,5,11302
336,155,2,Jalaquduq District,Andijan,1,6,14481
337,154,2,Izboskan District,Andijan,0,1,46288
338,154,2,Izboskan District,Andijan,0,2,11152
339,154,2,Izboskan District,Andijan,0,3,19533
340,154,2,Izboskan District,Andijan,0,4,17723
341,154,2,Izboskan District,Andijan,0,5,14219
342,154,2,Izboskan District,Andijan,0,6,18540
343,154,2,Izboskan District,Andijan,1,1,49981
344,154,2,Izboskan District,Andijan,1,2,12182
345,154,2,Izboskan District,Andijan,1,3,20962
346,154,2,Izboskan District,Andijan,1,4,18444
347,154,2,Izboskan District,Andijan,1,5,14434
348,154,2,Izboskan District,Andijan,1,6,16786
349,162,2,Ulug'nor District,Andijan,0,1,10629
350,162,2,Ulug'nor District,Andijan,0,2,2756
351,162,2,Ulug'nor District,Andijan,0,3,5052
352,162,2,Ulug'nor District,Andijan,0,4,4617
353,162,2,Ulug'nor District,Andijan,0,5,3856
354,162,2,Ulug'nor District,Andijan,0,6,5205
355,162,2,Ulug'nor District,Andijan,1,1,11639
356,162,2,Ulug'nor District,Andijan,1,2,3107
357,162,2,Ulug'nor District,Andijan,1,3,5273
358,162,2,Ulug'nor District,Andijan,1,4,4449
359,162,2,Ulug'nor District,Andijan,1,5,3420
360,162,2,Ulug'nor District,Andijan,1,6,4318
361,157,2,Qo'rg'ontepa District,Andijan,0,1,39121
362,157,2,Qo'rg'ontepa District,Andijan,0,2,10304
363,157,2,Qo'rg'ontepa District,Andijan,0,3,18757
364,157,2,Qo'rg'ontepa District,Andijan,0,4,16515
365,157,2,Qo'rg'ontepa District,Andijan,0,5,12662
366,157,2,Qo'rg'ontepa District,Andijan,0,6,18866
367,157,2,Qo'rg'ontepa District,Andijan,1,1,41924
368,157,2,Qo'rg'ontepa District,Andijan,1,2,11036
369,157,2,Qo'rg'ontepa District,Andijan,1,3,19271
370,157,2,Qo'rg'ontepa District,Andijan,1,4,16309
371,157,2,Qo'rg'ontepa District,Andijan,1,5,12328
372,157,2,Qo'rg'ontepa District,Andijan,1,6,17246
373,150,2,Asaka District,Andijan,0,1,63770
374,150,2,Asaka District,Andijan,0,2,15318
375,150,2,Asaka District,Andijan,0,3,28204
376,150,2,Asaka District,Andijan,0,4,23769
377,150,2,Asaka District,Andijan,0,5,19901
378,150,2,Asaka District,Andijan,0,6,27908
379,150,2,Asaka District,Andijan,1,1,68279
380,150,2,Asaka District,Andijan,1,2,16692
381,150,2,Asaka District,Andijan,1,3,28919
382,150,2,Asaka District,Andijan,1,4,24118
383,150,2,Asaka District,Andijan,1,5,19796
384,150,2,Asaka District,Andijan,1,6,25392
385,158,2,Marhamat District,Andijan,0,1,32791
386,158,2,Marhamat District,Andijan,0,2,8604
387,158,2,Marhamat District,Andijan,0,3,14932
388,158,2,Marhamat District,Andijan,0,4,12433
389,158,2,Marhamat District,Andijan,0,5,10159
390,158,2,Marhamat District,Andijan,0,6,14106
391,158,2,Marhamat District,Andijan,1,1,35183
392,158,2,Marhamat District,Andijan,1,2,9455
393,158,2,Marhamat District,Andijan,1,3,16565
394,158,2,Marhamat District,Andijan,1,4,13054
395,158,2,Marhamat District,Andijan,1,5,9985
396,158,2,Marhamat District,Andijan,1,6,12656
397,161,2,Shahrixon District,Andijan,0,1,60048
398,161,2,Shahrixon District,Andijan,0,2,15441
399,161,2,Shahrixon District,Andijan,0,3,24890
400,161,2,Shahrixon District,Andijan,0,4,20682
401,161,2,Shahrixon District,Andijan,0,5,17651
402,161,2,Shahrixon District,Andijan,0,6,23262
403,161,2,Shahrixon District,Andijan,1,1,64933
404,161,2,Shahrixon District,Andijan,1,2,16586
405,161,2,Shahrixon District,Andijan,1,3,27809
406,161,2,Shahrixon District,Andijan,1,4,21835
407,161,2,Shahrixon District,Andijan,1,5,17700
408,161,2,Shahrixon District,Andijan,1,6,20461
409,160,2,Paxtaobod District,Andijan,0,1,38566
410,160,2,Paxtaobod District,Andijan,0,2,9632
411,160,2,Paxtaobod District,Andijan,0,3,15714
412,160,2,Paxtaobod District,Andijan,0,4,14807
413,160,2,Paxtaobod District,Andijan,0,5,10757
414,160,2,Paxtaobod District,Andijan,0,6,15425
415,160,2,Paxtaobod District,Andijan,1,1,40970
416,160,2,Paxtaobod District,Andijan,1,2,10270
417,160,2,Paxtaobod District,Andijan,1,3,17159
418,160,2,Paxtaobod District,Andijan,1,4,15211
419,160,2,Paxtaobod District,Andijan,1,5,10583
420,160,2,Paxtaobod District,Andijan,1,6,13633
421,156,2,Xo'jaobod District,Andijan,0,1,21344
422,156,2,Xo'jaobod District,Andijan,0,2,5508
423,156,2,Xo'jaobod District,Andijan,0,3,9441
424,156,2,Xo'jaobod District,Andijan,0,4,8118
425,156,2,Xo'jaobod District,Andijan,0,5,6611
426,156,2,Xo'jaobod District,Andijan,0,6,9149
427,156,2,Xo'jaobod District,Andijan,1,1,22523
428,156,2,Xo'jaobod District,Andijan,1,2,5971
429,156,2,Xo'jaobod District,Andijan,1,3,10058
430,156,2,Xo'jaobod District,Andijan,1,4,8659
431,156,2,Xo'jaobod District,Andijan,1,5,6675
432,156,2,Xo'jaobod District,Andijan,1,6,8281
433,,,,,0,1,327293
434,,,,,0,2,96860
435,,,,,0,3,161098
436,,,,,0,4,151929
437,,,,,0,5,121278
438,,,,,0,6,176975
439,,,,,1,1,352387
440,,,,,1,2,100379
441,,,,,1,3,166631
442,,,,,1,4,147749
443,,,,,1,5,115800
444,,,,,1,6,158647
445,37,3,Bukhara District,Olot,0,1,44290
446,37,3,Bukhara District,Olot,0,2,13806
447,37,3,Bukhara District,Olot,0,3,20591
448,37,3,Bukhara District,Olot,0,4,21973
449,37,3,Bukhara District,Olot,0,5,19176
450,37,3,Bukhara District,Olot,0,6,31534
451,37,3,Bukhara District,Olot,1,1,46809
452,37,3,Bukhara District,Olot,1,2,13707
453,37,3,Bukhara District,Olot,1,3,22726
454,37,3,Bukhara District,Olot,1,4,21853
455,37,3,Bukhara District,Olot,1,5,17224
456,37,3,Bukhara District,Olot,1,6,26492
457,40,3,Kogon District,Olot,0,1,9849
458,40,3,Kogon District,Olot,0,2,3735
459,40,3,Kogon District,Olot,0,3,4449
460,40,3,Kogon District,Olot,0,4,4961
461,40,3,Kogon District,Olot,0,5,4184
462,40,3,Kogon District,Olot,0,6,6471
463,40,3,Kogon District,Olot,1,1,9979
464,40,3,Kogon District,Olot,1,2,3585
465,40,3,Kogon District,Olot,1,3,4529
466,40,3,Kogon District,Olot,1,4,4415
467,40,3,Kogon District,Olot,1,5,3883
468,40,3,Kogon District,Olot,1,6,5461
469,36,3,Olot District,Olot,0,1,16887
470,36,3,Olot District,Olot,0,2,5274
471,36,3,Olot District,Olot,0,3,8403
472,36,3,Olot District,Olot,0,4,8021
473,36,3,Olot District,Olot,0,5,6256
474,36,3,Olot District,Olot,0,6,7935
475,36,3,Olot District,Olot,1,1,17993
476,36,3,Olot District,Olot,1,2,5814
477,36,3,Olot District,Olot,1,3,8125
478,36,3,Olot District,Olot,1,4,7486
479,36,3,Olot District,Olot,1,5,6174
480,36,3,Olot District,Olot,1,6,7435
481,37,3,Bukhara District,Olot,0,1,27156
482,37,3,Bukhara District,Olot,0,2,8084
483,37,3,Bukhara District,Olot,0,3,15119
484,37,3,Bukhara District,Olot,0,4,14466
485,37,3,Bukhara District,Olot,0,5,10609
486,37,3,Bukhara District,Olot,0,6,15231
487,37,3,Bukhara District,Olot,1,1,29141
488,37,3,Bukhara District,Olot,1,2,9063
489,37,3,Bukhara District,Olot,1,3,15214
490,37,3,Bukhara District,Olot,1,4,13733
491,37,3,Bukhara District,Olot,1,5,9937
492,37,3,Bukhara District,Olot,1,6,13971
493,46,3,Vobkent District,Olot,0,1,24014
494,46,3,Vobkent District,Olot,0,2,7178
495,46,3,Vobkent District,Olot,0,3,12375
496,46,3,Vobkent District,Olot,0,4,10336
497,46,3,Vobkent District,Olot,0,5,8870
498,46,3,Vobkent District,Olot,0,6,12247
499,46,3,Vobkent District,Olot,1,1,25667
500,46,3,Vobkent District,Olot,1,2,7400
501,46,3,Vobkent District,Olot,1,3,12580
502,46,3,Vobkent District,Olot,1,4,10499
503,46,3,Vobkent District,Olot,1,5,8729
504,46,3,Vobkent District,Olot,1,6,11320
505,38,3,G'ijduvon District,Olot,0,1,54486
506,38,3,G'ijduvon District,Olot,0,2,14125
507,38,3,G'ijduvon District,Olot,0,3,25444
508,38,3,G'ijduvon District,Olot,0,4,23116
509,38,3,G'ijduvon District,Olot,0,5,18032
510,38,3,G'ijduvon District,Olot,0,6,24792
511,38,3,G'ijduvon District,Olot,1,1,59663
512,38,3,G'ijduvon District,Olot,1,2,15347
513,38,3,G'ijduvon District,Olot,1,3,26881
514,38,3,G'ijduvon District,Olot,1,4,23374
515,38,3,G'ijduvon District,Olot,1,5,18513
516,38,3,G'ijduvon District,Olot,1,6,23706
517,40,3,Kogon District,Olot,0,1,14023
518,40,3,Kogon District,Olot,0,2,4398
519,40,3,Kogon District,Olot,0,3,6995
520,40,3,Kogon District,Olot,0,4,5974
521,40,3,Kogon District,Olot,0,5,4733
522,40,3,Kogon District,Olot,0,6,7272
523,40,3,Kogon District,Olot,1,1,14966
524,40,3,Kogon District,Olot,1,2,4215
525,40,3,Kogon District,Olot,1,3,6580
526,40,3,Kogon District,Olot,1,4,5688
527,40,3,Kogon District,Olot,1,5,4698
528,40,3,Kogon District,Olot,1,6,6781
529,41,3,Qorako'l District,Olot,0,1,28394
530,41,3,Qorako'l District,Olot,0,2,9434
531,41,3,Qorako'l District,Olot,0,3,13811
532,41,3,Qorako'l District,Olot,0,4,13017
533,41,3,Qorako'l District,Olot,0,5,10096
534,41,3,Qorako'l District,Olot,0,6,13156
535,41,3,Qorako'l District,Olot,1,1,30395
536,41,3,Qorako'l District,Olot,1,2,9212
537,41,3,Qorako'l District,Olot,1,3,13648
538,41,3,Qorako'l District,Olot,1,4,12264
539,41,3,Qorako'l District,Olot,1,5,9606
540,41,3,Qorako'l District,Olot,1,6,11238
541,42,3,Qorovulbozor District,Olot,0,1,2978
542,42,3,Qorovulbozor District,Olot,0,2,1044
543,42,3,Qorovulbozor District,Olot,0,3,1662
544,42,3,Qorovulbozor District,Olot,0,4,1703
545,42,3,Qorovulbozor District,Olot,0,5,1117
546,42,3,Qorovulbozor District,Olot,0,6,1706
547,42,3,Qorovulbozor District,Olot,1,1,3199
